Year,Month,day_of_week,hour_of_day,origin,destination,estimated_ridership
2025,2,Friday,21,15,19,7.2657
2025,2,Friday,21,1,18,0.9787
2025,2,Friday,21,6,10,28.5695
2025,2,Friday,21,17,13,6.6778
2025,2,Friday,21,10,15,30.1872
2025,2,Friday,21,17,10,28.4625
2025,2,Friday,21,0,8,3.6768
2025,2,Friday,21,18,2,3.7763
2025,2,Friday,21,2,0,2.1162
2025,2,Friday,21,7,3,3.6683
2025,2,Friday,21,4,16,4.36
2025,2,Friday,21,0,5,8.8495
2025,2,Friday,21,17,12,7.9228
2025,2,Friday,21,5,4,9.56
2025,2,Friday,21,0,14,8.1775
2025,2,Friday,21,5,1,11.199
2025,2,Friday,21,1,11,3.0275
2025,2,Friday,21,12,14,9.5345
2025,2,Friday,21,2,17,0.981
2025,2,Friday,21,11,19,4.5815
2025,2,Friday,21,15,2,5.5638
2025,2,Friday,21,4,17,1.8588
2025,2,Friday,21,8,4,4.1555
2025,2,Friday,21,12,8,6.9772
2025,2,Friday,21,8,15,8.4523
2025,2,Friday,21,1,13,0.6375
2025,2,Friday,21,5,7,3.3625
2025,2,Friday,21,4,0,4.0305
2025,2,Friday,21,4,19,0.9322
2025,2,Friday,21,18,12,9.9408
2025,2,Friday,21,14,8,26.0408
2025,2,Friday,21,18,3,4.0425
2025,2,Friday,21,2,11,3.2592
2025,2,Friday,21,14,2,12.805
2025,2,Friday,21,16,8,12.4373
2025,2,Friday,21,14,3,9.1323
2025,2,Friday,21,6,0,4.238
2025,2,Friday,21,19,1,1.8168
2025,2,Friday,21,1,12,0.9852
2025,2,Friday,21,10,18,20.5855
2025,2,Friday,21,18,4,6.7335
2025,2,Friday,21,7,1,3.653
2025,2,Friday,21,7,10,24.528
2025,2,Friday,21,17,19,1.7673
2025,2,Friday,21,14,16,22.3258
2025,2,Friday,21,5,3,11.484
2025,2,Friday,21,1,8,2.651
2025,2,Friday,21,12,3,1.8262
2025,2,Friday,21,1,16,0.3413
2025,2,Friday,21,19,15,9.3185
2025,2,Friday,21,8,7,0.3022
2025,2,Friday,21,18,11,10.2043
2025,2,Friday,21,5,10,47.1142
2025,2,Friday,21,18,13,11.07
2025,2,Friday,21,19,8,3.3798
2025,2,Friday,21,0,9,4.8445
2025,2,Friday,21,9,2,6.811
2025,2,Friday,21,15,16,6.0895
2025,2,Friday,21,5,19,7.4805
2025,2,Friday,21,18,5,10.9322
2025,2,Friday,21,4,10,11.492
2025,2,Friday,21,14,18,33.0493
2025,2,Friday,21,12,0,3.6297
2025,2,Friday,21,7,12,3.9725
2025,2,Friday,21,13,4,5.8423
2025,2,Friday,21,0,3,4.8122
2025,2,Friday,21,11,4,7.7233
2025,2,Friday,21,2,12,1.648
2025,2,Friday,21,11,5,12.9763
2025,2,Friday,21,10,16,28.502
2025,2,Friday,21,14,7,8.1835
2025,2,Friday,21,17,5,9.5205
2025,2,Friday,21,19,0,3.722
2025,2,Friday,21,13,17,8.2253
2025,2,Friday,21,0,2,3.7243
2025,2,Friday,21,15,9,27.8198
2025,2,Friday,21,10,2,13.701
2025,2,Friday,21,13,18,6.5305
2025,2,Friday,21,0,13,1.0972
2025,2,Friday,21,2,18,0.98
2025,2,Friday,21,16,18,10.6657
2025,2,Friday,21,18,17,6.6867
2025,2,Friday,21,5,17,4.7988
2025,2,Friday,21,3,6,0.72
2025,2,Friday,21,17,14,20.861
2025,2,Friday,21,1,7,0.67
2025,2,Friday,21,6,16,7.9
2025,2,Friday,21,17,4,2.0617
2025,2,Friday,21,14,6,17.4195
2025,2,Friday,21,10,0,24.8572
2025,2,Friday,21,0,19,0.3663
2025,2,Friday,21,12,2,3.0407
2025,2,Friday,21,9,13,9.147
2025,2,Friday,21,17,2,2.2892
2025,2,Friday,21,17,8,4.076
2025,2,Friday,21,3,8,2.391
2025,2,Friday,21,2,9,1.5905
2025,2,Friday,21,7,4,3.3588
2025,2,Friday,21,7,19,1.8575
2025,2,Friday,21,0,4,2.582
2025,2,Friday,21,2,6,1.6547
2025,2,Friday,21,17,9,11.57
2025,2,Friday,21,11,8,8.6908
2025,2,Friday,21,11,10,26.8793
2025,2,Friday,21,11,18,10.913
2025,2,Friday,21,16,10,47.2853
2025,2,Friday,21,16,9,14.2435
2025,2,Friday,21,16,12,14.4885
2025,2,Friday,21,6,3,3.31
2025,2,Friday,21,18,15,8.9105
2025,2,Friday,21,6,4,5.4527
2025,2,Friday,21,0,12,2.605
2025,2,Friday,21,19,14,9.8355
2025,2,Friday,21,13,10,38.1835
2025,2,Friday,21,18,19,5.259
2025,2,Friday,21,16,13,11.6432
2025,2,Friday,21,9,4,9.1447
2025,2,Friday,21,2,4,1.6392
2025,2,Friday,21,11,1,10.9623
2025,2,Friday,21,5,2,15.2512
2025,2,Friday,21,10,5,52.8985
2025,2,Friday,21,15,6,7.6367
2025,2,Friday,21,2,15,2.2567
2025,2,Friday,21,2,7,0.6582
2025,2,Friday,21,4,15,2.8333
2025,2,Friday,21,18,16,10.1748
2025,2,Friday,21,10,11,19.421
2025,2,Friday,21,1,19,0.6077
2025,2,Friday,21,5,9,19.2922
2025,2,Friday,21,19,16,7.4732
2025,2,Friday,21,19,6,4.546
2025,2,Friday,21,1,14,2.989
2025,2,Friday,21,3,17,1.3742
2025,2,Friday,21,8,3,6.591
2025,2,Friday,21,12,5,9.0928
2025,2,Friday,21,19,18,3.353
2025,2,Friday,21,17,11,13.2707
2025,2,Friday,21,13,11,9.6707
2025,2,Friday,21,10,19,16.3143
2025,2,Friday,21,8,0,13.318
2025,2,Friday,21,12,1,2.426
2025,2,Friday,21,16,6,11.4578
2025,2,Friday,21,15,17,5.5315
2025,2,Friday,21,19,4,2.7182
2025,2,Friday,21,8,16,7.7967
2025,2,Friday,21,19,9,5.9995
2025,2,Friday,21,18,8,8.7823
2025,2,Friday,21,18,9,13.8958
2025,2,Friday,21,16,2,4.0563
2025,2,Friday,21,3,0,5.5673
2025,2,Friday,21,3,16,2.8183
2025,2,Friday,21,8,10,33.6397
2025,2,Friday,21,8,14,15.8627
2025,2,Friday,21,19,10,24.1905
2025,2,Friday,21,2,5,4.8455
2025,2,Friday,21,14,19,10.0325
2025,2,Friday,21,18,6,7.2847
2025,2,Friday,21,11,6,6.81
2025,2,Friday,21,3,9,2.831
2025,2,Friday,21,0,15,1.1422
2025,2,Friday,21,0,10,10.4075
2025,2,Friday,21,15,11,21.0915
2025,2,Friday,21,12,15,9.3177
2025,2,Friday,21,15,12,10.008
2025,2,Friday,21,16,1,6.731
2025,2,Friday,21,2,16,1.3183
2025,2,Friday,21,3,13,1.0698
2025,2,Friday,21,5,18,6.6333
2025,2,Friday,21,6,17,6.3852
2025,2,Friday,21,7,0,7.0787
2025,2,Friday,21,11,3,7.0338
2025,2,Friday,21,12,18,6.8092
2025,2,Friday,21,6,13,5.756
2025,2,Friday,21,14,15,12.7315
2025,2,Friday,21,17,15,10.1032
2025,2,Friday,21,9,18,9.4877
2025,2,Friday,21,0,16,4.0702
2025,2,Friday,21,0,6,4.087
2025,2,Friday,21,11,15,15.4357
2025,2,Friday,21,14,10,117.1308
2025,2,Friday,21,14,9,28.698
2025,2,Friday,21,4,18,0.307
2025,2,Friday,21,11,7,4.22
2025,2,Friday,21,8,5,15.8453
2025,2,Friday,21,16,7,2.6107
2025,2,Friday,21,11,14,21.5452
2025,2,Friday,21,14,4,10.8918
2025,2,Friday,21,3,14,4.7465
2025,2,Friday,21,5,13,11.1025
2025,2,Friday,21,18,0,1.8113
2025,2,Friday,21,15,5,16.381
2025,2,Friday,21,7,18,1.83
2025,2,Friday,21,8,1,11.3897
2025,2,Friday,21,0,7,0.3715
2025,2,Friday,21,10,9,27.661
2025,2,Friday,21,17,6,6.0837
2025,2,Friday,21,1,9,2.6895
2025,2,Friday,21,6,8,3.9457
2025,2,Friday,21,5,12,9.34
2025,2,Friday,21,14,5,48.163
2025,2,Friday,21,13,7,5.846
2025,2,Friday,21,17,7,2.0285
2025,2,Friday,21,11,9,18.2347
2025,2,Friday,21,4,14,4.66
2025,2,Friday,21,18,7,2.4105
2025,2,Friday,21,11,13,4.3708
2025,2,Friday,21,4,12,1.5292
2025,2,Friday,21,2,10,3.2528
2025,2,Friday,21,8,19,5.2457
2025,2,Friday,21,17,0,2.9188
2025,2,Friday,21,16,5,10.7842
2025,2,Friday,21,13,15,6.3088
2025,2,Friday,21,3,5,4.123
2025,2,Friday,21,1,0,3.4613
2025,2,Friday,21,10,6,18.6055
2025,2,Friday,21,18,10,33.635
2025,2,Friday,21,4,9,5.9145
2025,2,Friday,21,13,5,13.1927
2025,2,Friday,21,7,11,6.412
2025,2,Friday,21,6,1,8.2158
2025,2,Friday,21,16,15,5.8013
2025,2,Friday,21,10,14,67.4518
2025,2,Friday,21,3,1,2.7425
2025,2,Friday,21,16,4,7.5538
2025,2,Friday,21,15,1,9.5882
2025,2,Friday,21,16,11,13.6065
2025,2,Friday,21,5,8,12.5982
2025,2,Friday,21,0,11,2.2465
2025,2,Friday,21,8,11,8.9895
2025,2,Friday,21,9,5,24.9753
2025,2,Friday,21,14,1,12.1668
2025,2,Friday,21,10,13,24.4275
2025,2,Friday,21,7,5,9.4942
2025,2,Friday,21,9,8,12.3105
2025,2,Friday,21,19,13,4.0148
2025,2,Friday,21,16,14,24.6155
2025,2,Friday,21,10,12,19.077
2025,2,Friday,21,16,3,8.182
2025,2,Friday,21,4,7,2.5012
2025,2,Friday,21,9,7,3.2705
2025,2,Friday,21,17,18,3.1833
2025,2,Friday,21,3,18,2.4153
2025,2,Friday,21,6,2,5.1868
2025,2,Friday,21,1,15,0.67
2025,2,Friday,21,14,12,12.6953
2025,2,Friday,21,1,4,1.304
2025,2,Friday,21,6,7,1.2135
2025,2,Friday,21,6,12,7.2627
2025,2,Friday,21,8,17,2.3685
2025,2,Friday,21,13,2,5.2937
2025,2,Friday,21,6,9,16.9333
2025,2,Friday,21,13,9,16.7965
2025,2,Friday,21,9,0,7.045
2025,2,Friday,21,19,5,7.7713
2025,2,Friday,21,19,12,5.2348
2025,2,Friday,21,9,15,19.433
2025,2,Friday,21,7,9,7.976
2025,2,Friday,21,1,17,1.0443
2025,2,Friday,21,15,0,4.6693
2025,2,Friday,21,6,19,2.416
2025,2,Friday,21,1,3,3.594
2025,2,Friday,21,10,7,7.6077
2025,2,Friday,21,15,13,10.1448
2025,2,Friday,21,12,16,11.555
2025,2,Friday,21,6,11,15.46
2025,2,Friday,21,8,12,6.057
2025,2,Friday,21,8,6,6.4875
2025,2,Friday,21,9,17,10.416
2025,2,Friday,21,18,1,5.7838
2025,2,Friday,21,5,14,33.231
2025,2,Friday,21,11,17,9.6452
2025,2,Friday,21,14,17,13.302
2025,2,Friday,21,7,17,4.6518
2025,2,Friday,21,4,13,3.1345
2025,2,Friday,21,13,19,2.0495
2025,2,Friday,21,13,1,4.9835
2025,2,Friday,21,7,14,4.9275
2025,2,Friday,21,12,10,32.1395
2025,2,Friday,21,9,6,11.83
2025,2,Friday,21,12,13,1.8412
2025,2,Friday,21,19,3,5.4648
2025,2,Friday,21,4,11,3.1057
2025,2,Friday,21,14,0,22.8328
2025,2,Friday,21,6,5,4.881
2025,2,Friday,21,12,17,8.6737
2025,2,Friday,21,17,16,4.0302
2025,2,Friday,21,4,6,1.5655
2025,2,Friday,21,9,10,30.9068
2025,2,Friday,21,13,6,8.13
2025,2,Friday,21,19,17,3.3678
2025,2,Friday,21,6,18,3.9515
2025,2,Friday,21,16,17,7.175
2025,2,Friday,21,13,8,7.8572
2025,2,Friday,21,2,8,2.2785
2025,2,Friday,21,9,14,24.9107
2025,2,Friday,21,9,19,4.7822
2025,2,Friday,21,15,14,18.4425
2025,2,Friday,21,16,0,4.9752
2025,2,Friday,21,11,0,5.7243
2025,2,Friday,21,3,11,3.1785
2025,2,Friday,21,7,13,2.1342
2025,2,Friday,21,19,2,2.7298
2025,2,Friday,21,10,17,14.2622
2025,2,Friday,21,15,4,10.2465
2025,2,Friday,21,13,12,4.736
2025,2,Friday,21,11,16,18.591
2025,2,Friday,21,9,11,19.7837
2025,2,Friday,21,14,13,12.1925
2025,2,Friday,21,7,16,2.7477
2025,2,Friday,21,0,1,7.026
2025,2,Friday,21,13,14,11.0313
2025,2,Friday,21,2,13,2.6147
2025,2,Friday,21,13,16,10.2118
2025,2,Friday,21,19,7,0.9523
2025,2,Friday,21,4,8,4.0425
2025,2,Friday,21,9,1,10.0312
2025,2,Friday,21,17,1,3.1957
2025,2,Friday,21,9,3,7.681
2025,2,Friday,21,8,2,10.4177
2025,2,Friday,21,18,14,34.862
2025,2,Friday,21,15,3,5.5593
2025,2,Friday,21,16,19,6.9412
2025,2,Friday,21,8,18,5.8477
2025,2,Friday,21,12,4,5.7608
2025,2,Friday,21,12,6,6.4162
2025,2,Friday,21,15,18,12.2622
2025,2,Friday,21,19,11,3.6557
2025,2,Friday,21,1,10,5.239
2025,2,Friday,21,14,11,28.516
2025,2,Friday,21,13,3,4.085
2025,2,Friday,21,15,8,13.4737
2025,2,Friday,21,2,19,0.3372
2025,2,Friday,10,7,0,7.1788
2025,2,Friday,10,19,17,8.524
2025,2,Friday,10,7,3,6.8353
2025,2,Friday,10,12,9,19.4515
2025,2,Friday,10,7,13,15.8883
2025,2,Friday,10,10,5,111.649
2025,2,Friday,10,18,16,17.6168
2025,2,Friday,10,15,1,0.9258
2025,2,Friday,10,5,7,29.9183
2025,2,Friday,10,10,8,107.5562
2025,2,Friday,10,10,7,122.2912
2025,2,Friday,10,0,17,5.8125
2025,2,Friday,10,13,15,10.7497
2025,2,Friday,10,6,8,36.287
2025,2,Friday,10,17,19,5.0112
2025,2,Friday,10,6,16,16.8287
2025,2,Friday,10,12,4,5.2443
2025,2,Friday,10,12,18,14.9783
2025,2,Friday,10,18,19,7.8313
2025,2,Friday,10,0,18,10.3133
2025,2,Friday,10,17,9,11.817
2025,2,Friday,10,16,19,11.8968
2025,2,Friday,10,7,5,25.6022
2025,2,Friday,10,6,13,18.0253
2025,2,Friday,10,17,14,15.2812
2025,2,Friday,10,17,4,2.3043
2025,2,Friday,10,13,5,20.1815
2025,2,Friday,10,13,12,2.9358
2025,2,Friday,10,10,6,79.1983
2025,2,Friday,10,5,17,12.67
2025,2,Friday,10,0,12,5.1205
2025,2,Friday,10,8,12,10.9878
2025,2,Friday,10,15,8,20.7937
2025,2,Friday,10,9,1,4.6938
2025,2,Friday,10,7,15,8.679
2025,2,Friday,10,13,2,2.9605
2025,2,Friday,10,18,6,8.944
2025,2,Friday,10,14,9,37.6955
2025,2,Friday,10,6,9,36.193
2025,2,Friday,10,14,1,6.2022
2025,2,Friday,10,11,14,39.537
2025,2,Friday,10,12,0,4.906
2025,2,Friday,10,15,11,18.6155
2025,2,Friday,10,9,15,17.301
2025,2,Friday,10,10,1,8.1542
2025,2,Friday,10,8,4,14.3843
2025,2,Friday,10,18,10,34.857
2025,2,Friday,10,6,5,21.2133
2025,2,Friday,10,18,3,4.7217
2025,2,Friday,10,5,10,117.416
2025,2,Friday,10,1,19,7.073
2025,2,Friday,10,9,7,26.0732
2025,2,Friday,10,9,5,28.592
2025,2,Friday,10,4,2,9.057
2025,2,Friday,10,14,3,6.575
2025,2,Friday,10,3,12,6.7173
2025,2,Friday,10,4,14,18.8052
2025,2,Friday,10,3,15,4.4713
2025,2,Friday,10,16,12,11.2547
2025,2,Friday,10,6,15,12.496
2025,2,Friday,10,0,5,61.5603
2025,2,Friday,10,4,13,9.738
2025,2,Friday,10,2,6,10.3253
2025,2,Friday,10,14,10,122.9905
2025,2,Friday,10,16,5,16.0892
2025,2,Friday,10,0,10,43.7568
2025,2,Friday,10,7,4,9.3323
2025,2,Friday,10,16,7,7.242
2025,2,Friday,10,18,9,12.8465
2025,2,Friday,10,10,9,41.312
2025,2,Friday,10,13,14,13.0825
2025,2,Friday,10,4,1,7.2272
2025,2,Friday,10,16,13,9.6208
2025,2,Friday,10,13,0,4.3915
2025,2,Friday,10,2,13,9.075
2025,2,Friday,10,19,10,76.2235
2025,2,Friday,10,13,18,26.4873
2025,2,Friday,10,15,10,53.9277
2025,2,Friday,10,18,2,3.8927
2025,2,Friday,10,19,2,2.0648
2025,2,Friday,10,14,17,18.7758
2025,2,Friday,10,4,12,5.3102
2025,2,Friday,10,14,11,18.4375
2025,2,Friday,10,10,2,10.326
2025,2,Friday,10,4,19,4.3907
2025,2,Friday,10,11,10,36.3005
2025,2,Friday,10,16,0,2.3327
2025,2,Friday,10,11,13,10.073
2025,2,Friday,10,4,8,18.151
2025,2,Friday,10,3,18,10.7648
2025,2,Friday,10,1,3,5.8175
2025,2,Friday,10,11,17,21.5422
2025,2,Friday,10,5,0,25.2997
2025,2,Friday,10,19,9,16.9475
2025,2,Friday,10,15,3,2.1187
2025,2,Friday,10,7,18,4.3003
2025,2,Friday,10,19,15,13.53
2025,2,Friday,10,7,2,4.3597
2025,2,Friday,10,12,19,11.2667
2025,2,Friday,10,8,16,14.2783
2025,2,Friday,10,19,12,4.135
2025,2,Friday,10,1,5,22.4648
2025,2,Friday,10,6,10,68.6885
2025,2,Friday,10,6,18,12.0762
2025,2,Friday,10,15,13,10.3357
2025,2,Friday,10,5,9,52.9985
2025,2,Friday,10,4,15,7.4683
2025,2,Friday,10,6,19,8.8493
2025,2,Friday,10,17,13,10.0807
2025,2,Friday,10,11,3,5.9195
2025,2,Friday,10,5,4,11.3905
2025,2,Friday,10,7,14,22.751
2025,2,Friday,10,7,16,11.238
2025,2,Friday,10,14,8,38.2785
2025,2,Friday,10,13,16,27.4125
2025,2,Friday,10,19,8,23.8253
2025,2,Friday,10,19,13,14.7263
2025,2,Friday,10,9,18,18.914
2025,2,Friday,10,14,2,6.2772
2025,2,Friday,10,15,6,17.6582
2025,2,Friday,10,2,5,17.54
2025,2,Friday,10,18,1,2.9745
2025,2,Friday,10,9,3,4.9183
2025,2,Friday,10,2,9,13.0707
2025,2,Friday,10,2,19,6.582
2025,2,Friday,10,14,19,22.5633
2025,2,Friday,10,17,1,1.151
2025,2,Friday,10,17,6,10.6858
2025,2,Friday,10,9,12,16.5937
2025,2,Friday,10,1,15,6.0495
2025,2,Friday,10,16,1,2.3257
2025,2,Friday,10,17,18,3.8293
2025,2,Friday,10,12,15,11.6908
2025,2,Friday,10,7,17,8.6875
2025,2,Friday,10,18,8,12.0975
2025,2,Friday,10,14,6,26.041
2025,2,Friday,10,2,0,6.1848
2025,2,Friday,10,7,12,8.6667
2025,2,Friday,10,11,2,6.0238
2025,2,Friday,10,17,3,1.438
2025,2,Friday,10,1,14,15.1552
2025,2,Friday,10,5,1,10.8645
2025,2,Friday,10,8,5,51.5663
2025,2,Friday,10,13,10,65.7143
2025,2,Friday,10,17,12,5.2048
2025,2,Friday,10,19,16,16.0033
2025,2,Friday,10,11,15,28.0823
2025,2,Friday,10,18,4,2.0853
2025,2,Friday,10,6,7,7.666
2025,2,Friday,10,9,19,15.002
2025,2,Friday,10,11,5,22.3323
2025,2,Friday,10,17,15,4.6188
2025,2,Friday,10,19,14,36.461
2025,2,Friday,10,14,0,11.1143
2025,2,Friday,10,4,5,17.1837
2025,2,Friday,10,14,12,14.1577
2025,2,Friday,10,18,5,12.7328
2025,2,Friday,22,13,12,1.1592
2025,2,Friday,10,19,5,19.564
2025,2,Friday,10,0,13,8.5695
2025,2,Friday,10,2,8,17.7498
2025,2,Friday,10,19,7,13.8808
2025,2,Friday,10,7,9,18.4227
2025,2,Friday,10,8,9,16.9695
2025,2,Friday,10,3,13,5.4275
2025,2,Friday,10,18,12,8.987
2025,2,Friday,10,18,15,10.7345
2025,2,Friday,10,2,18,13.1355
2025,2,Friday,10,10,18,73.6688
2025,2,Friday,10,19,3,4.7438
2025,2,Friday,10,0,15,2.726
2025,2,Friday,10,2,12,8.1825
2025,2,Friday,10,17,10,29.892
2025,2,Friday,10,19,11,9.254
2025,2,Friday,10,17,7,8.6415
2025,2,Friday,10,3,0,8.2263
2025,2,Friday,10,10,0,20.7298
2025,2,Friday,10,10,11,36.6217
2025,2,Friday,10,8,11,21.161
2025,2,Friday,10,3,11,7.6558
2025,2,Friday,10,2,17,4.3725
2025,2,Friday,10,10,12,42.8878
2025,2,Friday,10,17,2,0.578
2025,2,Friday,10,15,7,14.429
2025,2,Friday,10,11,8,29.4217
2025,2,Friday,10,8,1,8.9898
2025,2,Friday,10,4,18,4.7075
2025,2,Friday,10,3,7,9.548
2025,2,Friday,10,15,5,11.9133
2025,2,Friday,10,0,9,13.347
2025,2,Friday,10,9,10,27.2603
2025,2,Friday,10,5,16,16.5863
2025,2,Friday,10,7,11,16.5258
2025,2,Friday,10,15,16,5.8705
2025,2,Friday,10,13,6,18.685
2025,2,Friday,10,5,15,14.17
2025,2,Friday,10,16,9,21.623
2025,2,Friday,10,6,17,13.6615
2025,2,Friday,10,3,14,14.662
2025,2,Friday,10,4,7,11.8672
2025,2,Friday,10,5,2,10.8423
2025,2,Friday,10,8,13,16.3805
2025,2,Friday,10,1,4,7.3568
2025,2,Friday,10,16,2,2.6582
2025,2,Friday,10,14,16,25.0485
2025,2,Friday,10,5,12,16.8807
2025,2,Friday,10,19,0,9.8322
2025,2,Friday,10,3,9,11.7985
2025,2,Friday,10,0,14,32.187
2025,2,Friday,10,9,6,28.2273
2025,2,Friday,10,0,1,9.5808
2025,2,Friday,10,13,11,10.696
2025,2,Friday,10,12,13,4.2065
2025,2,Friday,10,1,17,7.7115
2025,2,Friday,10,14,13,14.3008
2025,2,Friday,10,6,14,33.5302
2025,2,Friday,10,0,11,7.5107
2025,2,Friday,10,10,16,92.2345
2025,2,Friday,10,17,16,4.0673
2025,2,Friday,10,12,6,16.0053
2025,2,Friday,10,1,10,29.5925
2025,2,Friday,10,3,6,8.633
2025,2,Friday,10,5,8,61.774
2025,2,Friday,10,12,3,1.861
2025,2,Friday,10,8,15,7.13
2025,2,Friday,10,4,16,13.1238
2025,2,Friday,10,14,5,51.3375
2025,2,Friday,10,11,19,12.0105
2025,2,Friday,10,2,15,5.617
2025,2,Friday,10,0,4,18.8322
2025,2,Friday,10,3,1,7.3512
2025,2,Friday,10,13,4,7.394
2025,2,Friday,10,16,8,17.682
2025,2,Friday,10,19,6,12.289
2025,2,Friday,10,11,1,4.1197
2025,2,Friday,10,5,6,18.3013
2025,2,Friday,10,1,8,19.21
2025,2,Friday,10,6,1,5.3255
2025,2,Friday,10,18,14,44.5282
2025,2,Friday,10,5,13,25.8102
2025,2,Friday,10,14,4,12.6873
2025,2,Friday,10,11,16,27.498
2025,2,Friday,10,0,7,27.0787
2025,2,Friday,10,5,18,15.9125
2025,2,Friday,10,4,9,25.9845
2025,2,Friday,10,19,1,6.3218
2025,2,Friday,10,19,18,4.7603
2025,2,Friday,10,9,17,13.3
2025,2,Friday,10,10,19,110.9543
2025,2,Friday,10,3,5,15.2265
2025,2,Friday,10,10,15,60.134
2025,2,Friday,10,2,10,27.1985
2025,2,Friday,10,14,15,8.5577
2025,2,Friday,10,7,8,0.6335
2025,2,Friday,10,2,16,5.8778
2025,2,Friday,10,15,17,7.2418
2025,2,Friday,10,10,17,64.3488
2025,2,Friday,10,1,18,10.3155
2025,2,Friday,10,6,2,3.6185
2025,2,Friday,10,11,9,27.406
2025,2,Friday,10,15,18,7.7345
2025,2,Friday,10,16,18,10.9735
2025,2,Friday,10,3,19,4.7562
2025,2,Friday,10,8,18,15.3022
2025,2,Friday,10,18,11,10.7948
2025,2,Friday,10,6,11,16.094
2025,2,Friday,10,5,3,12.4465
2025,2,Friday,10,16,15,5.2473
2025,2,Friday,10,13,17,15.806
2025,2,Friday,10,15,12,10.0647
2025,2,Friday,10,16,11,13.8183
2025,2,Friday,10,8,0,10.4552
2025,2,Friday,10,12,14,18.6668
2025,2,Friday,10,9,14,40.7767
2025,2,Friday,10,15,4,4.55
2025,2,Friday,10,8,2,3.8845
2025,2,Friday,10,10,3,18.1472
2025,2,Friday,10,3,8,13.3605
2025,2,Friday,10,14,18,51.6728
2025,2,Friday,10,0,3,10.6177
2025,2,Friday,10,13,3,3.2617
2025,2,Friday,10,16,3,0.8725
2025,2,Friday,10,7,19,7.8093
2025,2,Friday,10,11,7,25.473
2025,2,Friday,10,0,2,6.8372
2025,2,Friday,10,8,6,27.6758
2025,2,Friday,10,15,0,3.3975
2025,2,Friday,10,6,0,8.6517
2025,2,Friday,10,8,7,0.286
2025,2,Friday,10,14,7,23.1725
2025,2,Friday,10,16,14,24.1825
2025,2,Friday,10,18,13,11.3337
2025,2,Friday,10,2,14,20.3078
2025,2,Friday,10,1,6,11.598
2025,2,Friday,10,4,6,12.223
2025,2,Friday,10,12,2,1.8915
2025,2,Friday,10,8,17,9.2412
2025,2,Friday,10,15,14,10.3182
2025,2,Friday,10,9,4,9.5475
2025,2,Friday,10,12,5,17.343
2025,2,Friday,10,1,7,21.5017
2025,2,Friday,10,18,7,8.1153
2025,2,Friday,10,13,19,12.4098
2025,2,Friday,10,1,12,9.6308
2025,2,Friday,10,16,17,5.14
2025,2,Friday,10,9,2,4.275
2025,2,Friday,10,16,10,42.201
2025,2,Friday,10,17,11,8.9222
2025,2,Friday,10,9,11,26.2008
2025,2,Friday,10,11,4,8.608
2025,2,Friday,10,18,17,2.7205
2025,2,Friday,10,11,18,20.3185
2025,2,Friday,10,3,10,22.2623
2025,2,Friday,10,1,0,9.3655
2025,2,Friday,10,4,11,10.5975
2025,2,Friday,10,18,0,2.0975
2025,2,Friday,10,13,1,5.9415
2025,2,Friday,10,8,3,7.5575
2025,2,Friday,10,8,19,11.6972
2025,2,Friday,10,13,9,36.0658
2025,2,Friday,10,10,13,98.903
2025,2,Friday,10,2,4,5.939
2025,2,Friday,10,11,6,23.3968
2025,2,Friday,10,1,16,11.5255
2025,2,Friday,10,12,1,1.8733
2025,2,Friday,10,15,19,9.0272
2025,2,Friday,10,4,0,10.0273
2025,2,Friday,10,11,0,4.0698
2025,2,Friday,10,17,8,11.221
2025,2,Friday,10,9,16,26.4465
2025,2,Friday,10,6,3,3.0157
2025,2,Friday,10,3,17,2.8668
2025,2,Friday,10,5,11,22.2882
2025,2,Friday,10,12,16,23.3515
2025,2,Friday,10,0,8,23.9818
2025,2,Friday,10,1,9,17.9248
2025,2,Friday,10,6,12,10.6365
2025,2,Friday,10,10,14,171.4093
2025,2,Friday,10,0,16,8.595
2025,2,Friday,10,9,0,6.3868
2025,2,Friday,10,13,8,22.0003
2025,2,Friday,10,15,9,29.0305
2025,2,Friday,10,12,10,27.1818
2025,2,Friday,10,7,10,56.1095
2025,2,Friday,10,0,19,12.7113
2025,2,Friday,10,12,17,14.2602
2025,2,Friday,10,8,10,52.4208
2025,2,Friday,10,1,13,11.8592
2025,2,Friday,10,4,17,4.3535
2025,2,Friday,10,17,5,4.601
2025,2,Friday,10,9,8,17.4535
2025,2,Friday,10,1,11,11.2733
2025,2,Friday,10,5,19,24.4313
2025,2,Friday,10,10,4,25.3735
2025,2,Friday,10,9,13,37.0833
2025,2,Friday,10,13,7,24.8555
2025,2,Friday,10,3,16,5.7282
2025,2,Friday,10,7,1,10.9423
2025,2,Friday,10,12,8,19.906
2025,2,Friday,10,2,11,8.4475
2025,2,Friday,10,16,6,9.2465
2025,2,Friday,10,8,14,37.8413
2025,2,Friday,10,19,4,4.1605
2025,2,Friday,10,2,7,15.3045
2025,2,Friday,10,0,6,22.932
2025,2,Friday,10,15,2,0.9075
2025,2,Friday,10,4,10,33.2407
2025,2,Friday,10,5,14,55.6273
2025,2,Friday,10,6,4,11.8148
2025,2,Friday,10,16,4,4.0182
2025,2,Friday,10,12,7,21.7945
2025,2,Friday,22,10,8,15.1277
2025,2,Friday,22,15,6,7.593
2025,2,Friday,22,15,13,6.9498
